id	texto	clase
5982	"Primera mujer con doctorado (ella es en educación especial graduada hace un mes del doctorado) que viste los colores de la selección femenina de Alemania.
Destacable. https://t.co/Opcth4024z"	
3539	hay que puro telar a este ctm https://t.co/m7f4NpaMM7	
8893	??? terminó las cosas de la u, voy camino a mi cama y me llaman del trabajo ????? ctm en serio no soy negar ayuda pero kika weona desubicáaaaaa 😭	
10825	#Apruebo4deSeptiembre Viva la patria rechazo ctm, no queremos marxismo en Chile🇨🇱	
4474	@user @user callate weon igual perro culiao deja de darle like  a monas chinas	
9656	@user Siempre normalizando lo impresentable... Los delincuentes dueños de la calle y los llaman estallido social...andaaaaa. Los 34 es mas de lo mismo..mentira y abuso!!!	
6702	"@user @user @user Cierto!!! Es como el “machista opresor” donde en el 99% de los casos fue criado por una mujer.
Aquí lo mismo, es nuestra responsabilidad!"	
3859	@user @user Para esconderle a los Chilenos su ignorancia verdad Marta? Su sector es experto en esto, por qué no la asesoraron? #IzquierdaMiserable #FueraComunistasDeChile	
4574	@user @user @user @user @user solo te digo que no tendrás opción de regresar a tu país. nosotros los chilenos no abandonamos nuestros país en dictadura, JAMÁS ABANDONAREMOS estemos como estemos nos quedamos acá a bancar lo que sea, si no eres capaz de contribuir, regresa a tu país.	
7409	Hoy a las 22.00 hrs. en @user #FabiolaCampillai, mujer, madre y vecina de #SanBernardo que sufrió el brutal ataque del ex capitán de carabineros, Patricio Maturana, nos contará como este crimen sigue en la impunidad @user @user @user @user https://t.co/LSi0IeLBU4	
9882	"@user A ver, déjenme entender.. según los jesuitas, la expulsión de inmigrantes ILEGALES es ilegal???.. váyanse a la mierda!! 😂😂😂

Y eso que no nombré a los delincuentes 🤣"	
5405	jajajaj ctm, pa' la otra méanos también poh! https://t.co/1cXoZ1wuXq	
2033	@user Pelao qliao ladron!!	
9509	Si gana Oliva tendremos una delincuente gobernadora. Como chile, cada día que pasa, se desmorona https://t.co/JsAuC6j2lo	
12099	@user si eres nerd insert coin, si queri tomar tomar noma hbh, si queri chorrillana gloriosa el saint patrick pero es full futbol prro esa wea pero puta q son ricas las chorrillanas	
8985	Estoy destruído 😞 no puede ser posible que empatemos con Bolivia ctm!	
1477	@user Por cierto, hay mucha gente de paz y de buenas intenciones entre los mapuches. Que pena que optes por destacar a alguien que está en las antipodas de esos conceptos.	
323	En conclusión, el homosexualismo es una amenaza para la sociedad y debe ser combatido. No deberíamos aceptarlo ni respetarlo. El homosexualismo es una abominación y está en contra del orden natural.	
7596	Está vaina lo hacen todos los chilenos en los autobuses y en el metro, t o d o s https://t.co/6AGPH2jcwb	
6895	“Luego de no recibir el financiamiento necesario por parte del Estado: Compañía alemana compra licencia de anticuerpos de alpaca creado por científicos chilenos” &gt;&gt; https://t.co/D9G3RWBdnQ https://t.co/UdiPjpNKUC	
3331	KARINA OLIVA, perdiste porque Maltés y Pamela Jiles te apoyaron… weona ridicula, ese par de sinvergùenzas son YETA!!!!!!!!	
14543	Vaya que era obediente, lo que esperaría de una mujer como ella. En cuanto se descubrió para el, sus manos fueron directamente a sujetar sus tetas; masajeaba, acariciaba y besaba cada borde.     — ¿Empezamos?...    Susurró solo para comenzar a devorar sus ubres con ansia. https://t.co/TjAybgtEFo	
8414	Vamos Chilenos https://t.co/9cQhIHPxgX	
7589	Las declaraciones de esta última semana hacen imperativo que la nueva Constitución contemple mecanismos que nos den a todos los chilenos -y no sólo a algunos- garantías eficaces de que la democracia seguirá moldeando nuestra convivencia. https://t.co/5BJ0BCo0IR	
4862	@user @user @user Agradecele a los weones que salen electo como el actual alcalde de Santiago que no movió un dedo, es cosa de ir a Plaza de arma donde se drogan frente a los pacos	
472	Son débiles, impotentes y solamente sirven para complicar las cosas. ¡No nos hacen ningún bien! ¿Por qué las necesitamos si para eso ya existen las computadoras? Como lo que hacen es acabar con tu vida, ni siquiera se los puede llamar humanos ¡que se vayan al infierno! 	
4423	Pisotear lo hecho en los últimos 30 años es no haber vivido en una calle de tierra, no saber de censura a la prensa, no entender que la política es negociación entre distintos, no valorar lo que te dio tu familia, no comprender el verdadero machismo, no cachar donde estás parada.	
7361	Mínimo minimorum Cadena Perpetua para los 2 asesinos de la detective. Hasta cuando seguimos con mano blanda, y me importa un huevo que uno de los delincuentes tenga 17 años. En USA o Inglaterra no dudarían en darles perpetua sin derecho a apelación. Así debe ser aquí.	
4305	@user Hay que ser muy aweonao para pensar como tu :S....	
8564	"@user @user Tu lógica no resiste análisis.
Por razonamientos como el tuyo, es que han llegado y seguirán llegando más comunistas al poder...
Levantate el domingo y vota por Orrego, aunque no entiendas por qué..."	
1849	No caben más peruanos en la quinta normal para votar!!	
7325	#JusticiaParaFabiolaCampillaiAhora  que no quede impune el delincuente que la segó para siempre	
7069	"🔴Hasta el 2 de agosto podrán hacer envío de sus artículos. 

➡""Repertorios feministas y LGTBIQ+: Acción colectiva y lucha por derechos""

Pueden revisar las normas de publicación en: 🔗https://t.co/pv8339xkIX

📌Para + info: temasociologicos@user.cl https://t.co/iXOMYnV05T"	
14130	@user @user Es tan obvio que uno no entiende vuestra postura. No es racismo, es la realidad. La inmigración de países como Venezuela, Chile, Argentina o China no conlleva ese aumento de la criminalidad.	
3942	Contenta Señor Contenta, frenamos a la Comunista ignorante de K. Oliva, gracias compatriotas sin nuestro voto eso no habría sido posible, gracias a los que fuimos a cuidar las mesas, gracias a los que apretando los dientes fueron a votar por un DC ( me incluyo ). Gracias. https://t.co/3r6yu1xanz	
11421	@user Chupame la pija Mapuche se mierda!	
13351	@user @user Extranjeros que vienen a destruir la patria .....fuera@ es@ esc0r¡@.....	
6920	En cualquier momento, los chilenos en la Araucanía instalan un cargo de Conquistador Regional.	
7739	@user Ajajajajajajaja pero la ctm xD	
12560	@user Bueno qué espera él gobierno y deportar ésta lacra ya está bueno de tantos ladrones qué tenemos en nuestro país para qué vengan de afuera a robar	
6662	Me tienen las pelotas bien hinchadas los inmigrantes.. los odio cada día más. https://t.co/iCAvbhG0s2	
8651	"@user @user Tanta fue la lealtad de los comunistas a la democracia, que en 1931 intentaron sublevar a la Escuadra y en 1932 fueron a mendigarle a los militares que derrocaran a Montero. ¿Te lo enseñaron eso en la ""Jota""?"	
11430	Ultimamente cuando veo un venezolano desconecto mi bt del celu y escucho por que no se van de los prisioneros al mazzimo y la verdad es algo q me da mucho placer ver sus caras de incomodos .  VENEZOLANOS LA CDTMDRE Q MANERA DE OD14RL0S WN VAYANSE A SU PAIS QLO FEO	
8705	@user @user @user @user cierto ese punto, pero por esa misma razón defendimos al zurdo de nuestro actual gobierno, como dije, menos mal no voto, no sé realmente qué haría, porque obvio los comunistas son lo peor de lo peor, incluso peor a lo más malo	
13569	@user @user Ojalá se haga una investigación. Si su hijo pertenece al club o es recoge balones. También desconozco cuál es la labor de un Comisionado	
5773	@user No faltan los fachos pobres jajajajaj	
15075	Qué pasará con esas personas testarudas que nunca sacaron el carnet de la patria .Propongo un operativo de carnetizacion para ellas..	
4373	@user Le he leído varios tweets aweonaos ya	
5127	@user @user @user Hola de nuevo! Vdd, son 6 MM de votos, pero a lo q me refiero, y la razón x la q encuentro importante la cant de votos, es q algunos se creen los representantes de todos los chilenos cdo cada uno de los 155 fue elegido x algunos miles. Insisto  en q se les suben los humos.	
4432	El weon de la mascara cago al qlao lo van a cachar por el tatuaje en el brazo y va a echar al agua a las cuicas qlas #dementemega	
2765	El pollo que tiro el boliviano venía con 3 cepas distintas weon 🤢🤢	
8977	F pa todo lo de zuckerberg… lo único activo en rrss es twitter, tiktok, youtube y telegram 😂😂😂 por qué ctm nadie usa Telegram! 😓	
1544	@user @user @user Es patético defender lo patético. Impresentable defender un golpeador de mujeres e impúdico defender el abuso. Eso lo define muy bien.	
10813	Metro qlio por un lado canutos cantando por otro unos venefachos bailando no se que mierda por el medio un Weon vendiendo bebidas si esto no es una feria ambulante pega en el palo	
10140	¡Buenos días a los que vienen de los indios, a los que vienen de la selva y a los que vienen de los barcos de Europa! A too too!	
4916	Maripan es YETA !	
9750	@user Por delincuentes!! ya nos basta con los de aca 🤮🤮🤮	
14897	"@user @user @user @user jaja exacto o sea q las niñas de la Rosa blanca fueron libreto Uribeño? das es tristeza q siendo mujer aceptes semejante aberración pero te entiendo eres de izquierda y encima petrista...jaja dicen q Dios no castiga doble pero con ud se paso jajajja ""diablos señorita"""	
3154	@user @user @user @user @user @user @user @user @user Confirmo hasta pena da 💔 maldito ATV todavía lo odio	
6078	#IsabelMV Tremenda serie de una mujer extraordinaria.  La vería 1.000 veces... emotiva, llena de mensajes que estremecen.  Hermoso trabajo! @user @user	
11351	Cuando no se es permitido casarse a personas con atracción del mismo sexo, se está haciendo una diferenciación de una cosa con la otra del concepto en sí por lo tanto es una discriminación justa.	
447	¡Que se vayan a su puta isla! Están aquí para quedarse con todo lo que puedan, no para contribuir. No les importa si hay alguien que lo necesite más que ellas, se lo van a quedar y encima van a negarlo. 	
13233	Pero que esperas si el gobierno que está arrodillado hace meses por la presión y extorsión de los terroristas mapuches comunistas , ahora amenaza a camioneros y que no acepta extorsiones, el Gobierno esta perdido. https://t.co/J8PwRKN3ch	
14838	Podría ser una mujer jubilada pero solo soy una mujer desempleada.	
11215	"Mejor representado imposible. Ahora #HIdalguenses aguanten vara y no chillen ya que sentiremos lo que ""Amar a dios en tierra de indios"" 😡 https://t.co/8qoNTqme5U"	
13398	indígena de mierda	
8672	pum pa entrsho querían los comunistas. https://t.co/fgn295zFd5	
12055	@user Muy bueno el desalojo de ambulantes del metro, son puros extranjeros inmigrantes que han venido a dejar inmundicia, basura y hacer destrucción a lo que era nuestro orgullo, han venido solo a destruir lo que tanto nos ha costado tener y mantener para trasladarnos con seguridad.	
14526	@user Indígena asqueroso	
13852	En otras palabras, los hombres con IHH eran más propensos a recordar que preferían a las niñas como compañeras de juego, que experimentaban con el maquillaje y las joyas, que llevaban ropa de niña o de mujer cuando jugaban a “disfrazarse”,…	
10360	@user Nunca, el genocidio y matanzas a Chilenos han sido exclusivos de la derecha al igual que la alevosía en corrupción y crimen, eso dice nuestra historia sobre los carteles de derecha.	
1878	@user El cabeza de pico	
8034	@user @user @user Jaja no me interesa la verdad .Los de cristal son este tipo de hombres q persisten en sus hechos y/o cometarios . Es cosa de leer a las mujeres de este hilo. Me quedo con lo q comentas , gracias	
2506	🔴 AHORA | En medio de las expulsiones masivas de venezolanos durante los fines de semana, el presidente de la Corte Suprema instruye a cortes de apelaciones para que se reúnan en horario inhábil ante interposición de recursos de amparo urgentes @user https://t.co/kcsmG7cvI6	
12185	tengo tengo la camisa negra	
9907	Oye los comentarios llenos de fachos culiaos https://t.co/aEmt6XqWox	
1717	"@user estoy de acuerdo. A mi en lo personal me molesta estar en un grupo donde somos mayoritariamente mujeres, y sólo por un hombre nos tratan a todos de o. Por eso prefiero el lenguaje inclusivo. Aparte, hay tantas identidades de género que así como yo no quepo en el saco de la ""o"" +"	
14604	@user Yo lo daria daría a préstamo para que se foguee..en racing va a jugar poco..que se haga en otro club y vuelva como vino el colombiano	
13261	"yo: ""odiar a los gays no es homofobia, es inevitable""  señores en habbo: 👏👏👏👏"	
7032	@user el culiao le puso	
7822	@user No sólo de ese impresentable. De la delincuente vice también.	
14603	La verdad es que no me quiero bañar, poner la ropa del estreno y no quiero maquillarme ni hacer una mondá	
10289	@user Yo no espero nada de Orrego, ni las gracias ni un reconocimiento a la gente que no es de izquierda y que voto por el, lo importante es que es un político profesional y su periodo va a durar solo 4 años, a los comunistas no les gusta dejar sus cargos.	
7584	Interrumpimos las transmisiones de todos los chilenos de twitter, para recordarles sobre la imperiosa necesidad del #retiro100porcientosinletrachica  de las AFPs. Agradecemos la especial atención por sobre las más de treinta y tres mil leyes ya existentes de nuestro sistema	
3002	@user Yo tb tengo los ojos negros....😬😂🍀	
4144	"Maldito imbéciles, no puede que ser sean unas momias ignorantes y obsoletas ........ con poder. 

Si un favor hizo Piñera fue terminar de MATAR a toda la UDI con el matrimonio igualitario, porque la homofobia SALTÓ. https://t.co/z9GB8gosCJ"	
